2018-12-22__20:40:20 0.39 54.27 50°C normal
2018-12-22__20:40:25 0.40 53.00 51°C note
2018-12-23__10:26:41 2.68 50.78 43°C normal
2018-12-23__10:26:47 2.68 45.95 44°C normal
2018-12-23__10:26:52 2.68 46.59 43°C normal
2018-12-23__10:26:58 2.69 63.86 45°C normal
2018-12-23__10:27:03 2.69 46.90 44°C normal
2018-12-23__10:27:09 2.69 50.00 45°C normal
2018-12-23__10:27:19 2.69 47.97 44°C normal
2018-12-23__10:27:25 2.68 47.93 44°C normal
2018-12-23__10:27:30 2.68 44.14 44°C normal
2018-12-23__10:27:36 2.67 46.46 44°C normal
2018-12-23__10:27:41 2.67 45.36 44°C normal
2018-12-23__10:27:47 2.68 47.44 45°C normal
2018-12-23__10:27:52 2.67 47.23 44°C normal
2018-12-23__10:27:58 2.67 45.64 43°C normal
2018-12-23__10:28:05 2.68 45.36 43°C normal
2018-12-23__10:28:10 2.67 45.36 44°C normal
2018-12-23__10:28:16 2.67 44.84 43°C normal
2018-12-23__10:28:21 2.67 47.69 43°C normal
2018-12-23__10:28:27 2.66 50.00 45°C normal
2018-12-23__10:28:35 2.66 46.39 45°C normal
2018-12-23__10:28:40 2.65 47.95 45°C normal
2018-12-23__10:28:46 2.65 46.00 45°C normal
2018-12-23__10:28:51 2.64 44.84 45°C normal
2018-12-23__10:28:57 2.64 48.00 45°C normal
2018-12-23__10:29:02 2.64 51.48 45°C normal
2018-12-23__10:29:08 2.64 45.07 45°C normal
2018-12-23__10:29:13 2.65 49.00 45°C normal
2018-12-23__10:29:19 2.64 46.19 45°C normal
2018-12-23__10:29:25 2.65 44.21 44°C normal
2018-12-23__10:29:30 2.65 47.44 43°C normal
2018-12-23__10:29:36 2.64 46.53 43°C normal
2018-12-23__10:29:42 2.65 46.93 43°C normal
2018-12-23__10:29:47 2.64 45.59 43°C normal
2018-12-23__10:29:53 2.64 47.47 44°C normal
2018-12-23__10:29:58 2.64 47.20 43°C normal
2018-12-23__10:30:04 2.66 46.00 44°C normal
2018-12-23__10:30:09 2.66 46.73 44°C normal
2018-12-23__10:30:15 2.67 45.36 45°C normal
2018-12-23__10:30:21 2.67 44.77 45°C normal
2018-12-23__10:30:26 2.67 53.60 46°C normal
2018-12-23__10:30:35 2.68 47.76 44°C normal
2018-12-23__10:30:41 2.67 45.83 44°C normal
2018-12-23__10:30:46 2.67 44.38 43°C normal
2018-12-23__10:30:52 2.66 46.15 44°C normal
2018-12-23__10:30:57 2.66 42.40 43°C normal
2018-12-23__10:31:03 2.66 44.50 43°C normal
2018-12-23__10:31:08 2.65 48.22 43°C normal
2018-12-23__10:31:14 2.66 48.20 43°C normal
2018-12-23__10:31:19 2.66 43.29 43°C normal
2018-12-23__10:31:25 2.67 48.97 44°C normal
2018-12-23__10:31:31 2.66 46.50 44°C normal
2018-12-23__10:31:37 2.66 45.72 44°C normal
2018-12-23__10:31:42 2.66 45.87 44°C normal
2018-12-23__10:31:48 2.66 44.44 44°C normal
2018-12-23__10:31:53 2.66 47.00 44°C normal
2018-12-23__10:31:59 2.67 47.15 44°C normal
2018-12-23__10:32:04 2.67 46.77 45°C normal
2018-12-23__10:32:10 2.67 45.02 44°C normal
2018-12-23__10:32:16 2.67 48.50 44°C normal
2018-12-23__10:32:21 2.66 47.17 43°C normal
2018-12-23__10:32:27 2.66 48.22 43°C normal
2018-12-23__10:32:36 2.66 47.95 43°C normal
2018-12-23__10:32:41 2.65 44.04 44°C normal
2018-12-23__10:32:47 2.65 44.50 44°C normal
2018-12-23__10:32:53 2.65 44.16 44°C normal
2018-12-23__10:32:58 2.66 43.75 43°C normal
2018-12-23__10:33:04 2.68 43.29 43°C normal
2018-12-23__10:33:09 2.68 48.71 44°C normal
2018-12-23__10:33:15 2.68 47.93 43°C normal
2018-12-23__10:33:20 2.68 41.53 43°C normal
2018-12-23__10:33:26 2.68 49.23 44°C normal
2018-12-23__10:33:32 2.68 46.11 45°C normal
2018-12-23__10:33:37 2.67 47.17 45°C normal
2018-12-23__10:33:43 2.66 43.22 44°C normal
2018-12-23__10:33:48 2.67 43.22 44°C normal
2018-12-23__10:33:54 2.67 45.17 44°C normal
2018-12-23__10:33:59 2.67 47.42 45°C normal
2018-12-23__10:34:05 2.67 49.21 45°C normal
2018-12-23__10:34:10 2.67 46.73 44°C normal
2018-12-23__10:34:16 2.66 47.02 44°C normal
2018-12-23__10:34:22 2.66 49.50 44°C normal
2018-12-23__10:34:27 2.65 46.39 44°C normal
2018-12-23__10:34:33 2.66 44.44 44°C normal
2018-12-23__10:34:38 2.66 45.12 44°C normal
2018-12-23__10:34:44 2.66 46.03 44°C normal
2018-12-23__10:34:49 2.67 46.19 44°C normal
2018-12-23__10:34:55 2.67 46.23 44°C normal
2018-12-23__10:35:00 2.66 48.18 44°C normal
2018-12-23__10:35:07 2.66 47.76 44°C normal
2018-12-23__10:35:12 2.65 48.45 45°C normal
2018-12-23__10:35:18 2.65 44.72 44°C normal
2018-12-23__10:35:23 2.65 44.55 44°C normal
2018-12-23__10:35:29 2.64 46.42 44°C normal
2018-12-23__10:35:36 2.64 47.64 44°C normal
2018-12-23__10:35:41 2.63 44.44 44°C normal
2018-12-23__10:35:47 2.64 45.50 44°C normal
2018-12-23__10:35:52 2.64 45.36 43°C normal
2018-12-23__10:35:58 2.64 48.46 44°C normal
2018-12-23__10:36:03 2.63 45.87 43°C normal
2018-12-23__10:36:09 2.63 46.39 43°C normal
2018-12-23__10:36:14 2.65 46.42 43°C normal
2018-12-23__10:36:20 2.64 45.87 44°C normal
2018-12-23__10:36:26 2.65 47.95 44°C normal
2018-12-23__10:36:31 2.66 45.02 44°C normal
2018-12-23__10:36:37 2.66 51.00 44°C normal
2018-12-23__10:36:42 2.66 46.11 43°C normal
2018-12-23__10:36:48 2.65 47.69 44°C normal
2018-12-23__10:36:53 2.64 46.87 44°C normal
2018-12-23__10:36:59 2.65 45.95 44°C normal
2018-12-23__10:37:04 2.65 44.32 44°C normal
2018-12-23__10:37:10 2.64 45.68 44°C normal
2018-12-23__10:37:15 2.64 51.51 44°C normal
2018-12-23__10:37:22 2.64 46.87 45°C normal
2018-12-23__10:37:27 2.64 47.95 46°C normal
2018-12-23__10:37:33 2.64 43.87 45°C normal
2018-12-23__10:37:38 2.64 46.70 44°C normal
2018-12-23__10:37:44 2.65 46.35 45°C normal
2018-12-23__10:37:49 2.65 45.87 45°C normal
2018-12-23__10:37:55 2.65 47.44 45°C normal
2018-12-23__10:38:00 2.64 46.39 44°C normal
2018-12-23__10:38:07 2.64 47.69 45°C normal
2018-12-23__10:38:12 2.64 49.25 45°C normal
2018-12-23__10:38:18 2.63 44.27 45°C normal
2018-12-23__10:38:23 2.63 45.95 45°C normal
2018-12-23__10:38:32 2.63 51.26 45°C normal
2018-12-23__10:38:37 2.64 45.02 44°C normal
2018-12-23__10:38:43 2.64 48.27 45°C normal
2018-12-23__10:38:48 2.65 47.97 44°C normal
2018-12-23__10:38:54 2.66 57.94 44°C normal
2018-12-23__10:39:00 2.65 49.47 44°C normal
2018-12-23__10:39:05 2.65 47.95 46°C normal
2018-12-23__10:39:11 2.65 51.85 44°C normal
2018-12-23__10:39:16 2.65 44.61 45°C normal
2018-12-23__10:39:22 2.66 47.42 44°C normal
2018-12-23__10:39:28 2.65 59.00 46°C normal
2018-12-23__10:39:33 2.66 53.29 46°C normal
2018-12-23__10:39:39 2.68 54.08 47°C normal
2018-12-23__10:39:44 2.67 50.78 46°C normal
2018-12-23__10:39:50 2.67 48.51 45°C normal
2018-12-23__10:39:55 2.67 49.50 45°C normal
2018-12-23__10:40:01 2.70 59.69 45°C normal
2018-12-23__10:40:08 2.70 55.77 47°C normal
2018-12-23__10:40:13 2.70 54.00 46°C normal
2018-12-23__10:40:19 2.72 58.08 45°C normal
2018-12-23__10:40:24 2.74 52.79 45°C normal
2018-12-23__10:40:33 2.73 47.91 47°C normal
2018-12-23__10:40:38 2.74 51.01 48°C normal
2018-12-23__10:40:44 2.76 48.70 47°C normal
2018-12-23__10:40:49 2.76 45.91 47°C normal
2018-12-23__10:40:55 2.76 55.67 48°C normal
2018-12-23__10:41:01 2.78 58.79 47°C normal
2018-12-23__10:41:06 2.79 54.14 46°C normal
2018-12-23__10:41:12 2.78 46.23 46°C normal
2018-12-23__10:41:17 2.79 46.73 47°C normal
2018-12-23__10:41:24 2.80 48.24 46°C normal
2018-12-23__10:41:29 2.79 46.90 46°C normal
2018-12-23__10:41:35 2.79 51.29 47°C normal
2018-12-23__10:41:41 2.79 60.10 47°C normal
2018-12-23__10:41:46 2.80 69.07 48°C normal
2018-12-23__10:41:52 2.80 69.19 49°C normal
2018-12-23__10:41:57 2.80 50.75 48°C normal
2018-12-23__10:42:03 2.81 53.06 47°C normal
2018-12-23__10:42:09 2.83 50.00 47°C normal
2018-12-23__10:42:15 2.82 50.99 48°C normal
2018-12-23__10:42:20 2.82 53.33 48°C normal
2018-12-23__10:42:26 2.82 52.60 48°C normal
2018-12-23__10:42:36 2.83 51.50 47°C normal
2018-12-23__10:42:42 2.83 45.91 47°C normal
2018-12-23__10:42:47 2.83 51.25 46°C normal
2018-12-23__10:42:53 2.82 55.20 47°C normal
2018-12-23__10:42:58 2.82 53.53 47°C normal
2018-12-23__10:43:04 2.81 62.30 47°C normal
2018-12-23__10:43:09 2.82 51.77 47°C normal
2018-12-23__10:43:15 2.81 51.04 47°C normal
2018-12-23__10:43:20 2.82 47.42 47°C normal
2018-12-23__10:43:26 2.82 47.42 46°C normal
2018-12-23__10:43:32 2.82 49.01 48°C normal
2018-12-23__10:43:37 2.81 48.96 46°C normal
2018-12-23__10:43:43 2.82 57.51 46°C normal
2018-12-23__10:43:48 2.82 50.76 46°C normal
2018-12-23__10:43:54 2.83 50.77 46°C normal
2018-12-23__10:43:59 2.83 52.23 48°C normal
2018-12-23__10:44:05 2.84 50.00 47°C normal
2018-12-23__10:44:12 2.84 50.51 47°C normal
2018-12-23__10:44:17 2.83 49.48 46°C normal
2018-12-23__10:44:23 2.83 54.27 46°C normal
2018-12-23__10:44:28 2.83 54.31 47°C normal
2018-12-23__10:44:37 2.86 50.75 47°C normal
2018-12-23__10:44:42 2.87 57.89 46°C normal
2018-12-23__10:44:48 2.87 52.57 47°C normal
2018-12-23__10:44:54 2.87 46.63 46°C normal
2018-12-23__10:44:59 2.87 47.42 46°C normal
2018-12-23__10:45:05 2.87 49.48 47°C normal
2018-12-23__10:45:10 2.87 50.76 47°C normal
2018-12-23__10:45:16 2.87 57.71 47°C normal
2018-12-23__10:45:21 2.87 52.00 46°C normal
2018-12-23__10:45:30 2.88 54.50 46°C normal
2018-12-23__10:45:36 2.88 44.61 46°C normal
2018-12-23__10:45:41 2.90 47.97 46°C normal
2018-12-23__10:45:47 2.89 47.95 46°C normal
2018-12-23__10:45:52 2.89 46.46 46°C normal
2018-12-23__10:45:58 2.88 54.77 46°C normal
2018-12-23__10:46:04 2.87 53.84 45°C normal
2018-12-23__10:46:09 2.88 46.23 46°C normal
2018-12-23__10:46:15 2.88 55.31 46°C normal
2018-12-23__10:46:21 2.89 53.26 46°C normal
2018-12-23__10:46:26 2.89 46.82 46°C normal
2018-12-23__10:46:32 2.89 46.59 46°C normal
2018-12-23__10:46:41 2.88 48.75 46°C normal
2018-12-23__10:46:47 2.87 56.00 46°C normal
2018-12-23__10:46:52 2.88 45.12 47°C normal
2018-12-23__10:46:58 2.89 49.51 46°C normal
2018-12-23__10:47:04 2.88 57.78 46°C normal
2018-12-23__10:47:09 2.90 45.12 46°C normal
2018-12-23__10:47:15 2.90 49.24 46°C normal
2018-12-23__10:47:20 2.91 50.25 46°C normal
2018-12-23__10:47:26 2.90 46.66 47°C normal
2018-12-23__10:47:32 2.90 46.87 48°C normal
2018-12-23__10:47:37 2.90 49.21 48°C normal
2018-12-23__10:47:43 2.91 61.19 47°C normal
2018-12-23__10:47:48 2.91 45.95 46°C normal
2018-12-23__10:47:54 2.90 51.24 47°C normal
2018-12-23__10:47:59 2.92 54.92 47°C normal
2018-12-23__10:48:05 2.93 50.00 47°C normal
2018-12-23__10:48:10 2.94 70.76 48°C normal
2018-12-23__10:48:17 2.93 57.63 47°C normal
2018-12-23__10:48:23 2.93 51.83 48°C normal
2018-12-23__10:48:28 2.94 55.67 47°C normal
2018-12-23__10:48:34 2.94 53.88 46°C normal
2018-12-23__10:48:39 2.94 56.18 49°C normal
2018-12-23__10:48:45 2.95 52.79 48°C normal
2018-12-23__10:48:51 2.94 52.19 48°C normal
2018-12-23__10:48:56 2.96 53.20 48°C normal
2018-12-23__10:49:02 2.96 51.75 48°C normal
2018-12-23__10:49:12 2.96 46.19 46°C normal
2018-12-23__10:49:17 2.97 53.76 47°C normal
2018-12-23__10:49:23 2.98 45.64 48°C normal
2018-12-23__10:49:28 2.98 49.48 47°C normal
2018-12-23__10:49:37 2.96 66.15 46°C normal
2018-12-23__10:49:42 2.96 53.36 46°C normal
2018-12-23__10:49:48 2.97 56.34 46°C normal
2018-12-23__10:49:53 2.97 46.96 46°C normal
2018-12-23__10:49:59 2.97 48.43 45°C normal
2018-12-23__10:50:04 2.97 43.29 45°C normal
2018-12-23__10:50:10 2.97 45.02 45°C normal
2018-12-23__10:50:15 2.97 46.46 45°C normal
2018-12-23__10:50:22 2.96 49.23 45°C normal
2018-12-23__10:50:27 2.95 44.67 45°C normal
2018-12-23__10:50:33 2.96 71.42 47°C normal
2018-12-23__10:50:38 2.96 63.26 48°C normal
2018-12-23__10:50:44 2.96 59.89 48°C normal
2018-12-23__10:50:50 2.97 62.62 49°C normal
2018-12-23__10:50:55 2.96 59.06 49°C normal
2018-12-23__10:51:01 2.96 66.32 49°C normal
2018-12-23__10:51:06 2.96 51.28 47°C normal
2018-12-23__10:51:12 2.97 50.00 48°C normal
2018-12-23__10:51:18 2.97 54.54 48°C normal
2018-12-23__10:51:23 2.98 59.69 48°C normal
2018-12-23__10:51:29 3.00 62.18 49°C normal
2018-12-23__10:51:37 3.03 51.26 46°C normal
2018-12-23__10:51:43 3.03 50.00 47°C normal
2018-12-23__10:51:48 3.03 51.77 46°C normal
2018-12-23__10:51:54 3.03 51.28 47°C normal
2018-12-23__10:52:00 3.03 51.51 47°C normal
2018-12-23__10:52:05 3.03 46.93 46°C normal
2018-12-23__10:52:11 3.03 50.76 46°C normal
2018-12-23__10:52:16 3.02 48.98 46°C normal
2018-12-23__10:52:22 3.02 51.28 47°C normal
2018-12-23__10:52:28 3.02 48.71 46°C normal
2018-12-23__10:52:33 3.02 49.75 46°C normal
2018-12-23__10:52:39 3.02 52.04 46°C normal
2018-12-23__10:52:45 3.02 51.75 46°C normal
2018-12-23__10:52:50 3.02 47.52 46°C normal
2018-12-23__10:52:56 3.02 49.74 46°C normal
2018-12-23__10:53:01 3.02 51.54 46°C normal
2018-12-23__10:53:07 3.02 46.53 46°C normal
2018-12-23__10:53:12 3.01 48.24 46°C normal
2018-12-23__10:53:22 3.00 56.28 46°C normal
2018-12-23__10:53:28 3.00 50.74 46°C normal
2018-12-23__10:53:33 3.02 51.01 45°C normal
2018-12-23__10:53:39 3.01 45.36 45°C normal
2018-12-23__10:53:45 3.01 54.77 46°C normal
2018-12-23__10:53:50 3.01 64.94 46°C normal
2018-12-23__10:53:56 3.00 56.85 46°C normal
2018-12-23__10:54:01 3.00 48.71 46°C normal
2018-12-23__10:54:07 3.00 47.97 46°C normal
2018-12-23__10:54:13 2.99 50.50 48°C normal
2018-12-23__10:54:18 3.00 45.59 47°C normal
2018-12-23__10:54:24 2.99 53.57 48°C normal
2018-12-23__10:54:29 2.99 55.72 49°C normal
2018-12-23__10:54:38 2.99 46.70 47°C normal
2018-12-23__10:54:43 2.99 50.75 47°C normal
2018-12-23__10:54:49 2.98 48.24 46°C normal
2018-12-23__10:54:54 2.98 42.18 46°C normal
2018-12-23__10:55:00 3.00 45.87 46°C normal
2018-12-23__10:55:05 3.00 46.23 46°C normal
2018-12-23__10:55:11 3.00 47.76 46°C normal
2018-12-23__10:55:16 2.99 45.91 46°C normal
2018-12-23__10:55:23 2.99 45.87 46°C normal
2018-12-23__10:55:28 2.98 47.23 46°C normal
2018-12-23__10:55:34 2.98 49.00 47°C normal
2018-12-23__10:55:39 2.97 45.36 46°C normal
2018-12-23__10:55:45 2.99 43.38 47°C normal
2018-12-23__10:55:50 2.99 51.25 46°C normal
2018-12-23__10:55:56 2.98 47.93 46°C normal
2018-12-23__10:56:02 2.98 46.39 47°C normal
2018-12-23__10:56:07 2.97 45.64 47°C normal
2018-12-23__10:56:13 2.98 45.95 45°C normal
2018-12-23__10:56:18 2.98 46.23 46°C normal
2018-12-23__10:56:24 2.98 46.11 46°C normal
2018-12-23__10:56:29 3.00 64.92 46°C normal
2018-12-23__10:56:35 2.98 46.35 46°C normal
2018-12-23__10:56:43 2.99 47.97 46°C normal
2018-12-23__10:56:49 2.99 47.00 46°C normal
2018-12-23__10:56:54 3.02 45.12 46°C normal
2018-12-23__10:57:00 3.02 51.56 46°C normal
2018-12-23__10:57:05 3.02 44.97 46°C normal
2018-12-23__10:57:11 3.02 49.00 47°C normal
2018-12-23__10:57:17 3.01 53.46 46°C normal
2018-12-23__10:57:22 3.01 50.50 46°C normal
2018-12-23__10:57:28 3.00 48.96 47°C normal
2018-12-23__10:57:34 3.00 45.59 47°C normal
2018-12-23__10:57:40 3.01 56.78 46°C normal
2018-12-23__10:57:45 3.00 47.47 47°C normal
2018-12-23__10:57:51 3.00 46.19 47°C normal
2018-12-23__10:57:56 2.99 48.69 47°C normal
2018-12-23__10:58:02 2.99 47.15 47°C normal
2018-12-23__10:58:07 2.98 48.46 47°C normal
2018-12-23__10:58:13 2.98 45.64 46°C normal
2018-12-23__10:58:19 2.97 52.87 46°C normal
2018-12-23__10:58:24 2.98 54.18 46°C normal
2018-12-23__10:58:30 2.99 61.85 46°C normal
2018-12-23__10:58:35 2.99 47.47 46°C normal
2018-12-23__10:58:41 2.98 55.95 46°C normal
2018-12-23__10:58:46 2.98 58.63 46°C normal
2018-12-23__10:58:52 2.98 53.33 46°C normal
2018-12-23__10:58:57 2.99 44.55 47°C normal
2018-12-23__10:59:03 2.97 48.75 46°C normal
2018-12-23__10:59:09 2.97 48.25 46°C normal
2018-12-23__10:59:15 2.98 51.51 46°C normal
2018-12-23__10:59:20 2.97 47.73 46°C normal
2018-12-23__10:59:29 2.98 51.83 48°C normal
2018-12-23__10:59:35 2.98 58.88 46°C normal
2018-12-23__10:59:41 3.00 50.25 46°C normal
2018-12-23__10:59:46 3.00 51.51 46°C normal
2018-12-23__10:59:52 3.00 56.77 46°C normal
2018-12-23__10:59:57 3.00 49.49 46°C normal
2018-12-23__11:00:03 3.00 45.91 46°C normal
2018-12-23__11:00:08 2.99 44.61 46°C normal
2018-12-23__11:00:14 2.98 45.54 45°C normal
2018-12-23__11:00:20 2.98 45.64 47°C normal
2018-12-23__11:00:25 3.01 49.48 47°C normal
2018-12-23__11:00:31 3.00 46.19 47°C normal
2018-12-23__11:00:36 3.00 49.24 47°C normal
2018-12-23__11:00:42 2.99 47.47 47°C normal
2018-12-23__11:00:47 2.99 46.63 47°C normal
2018-12-23__11:00:53 3.00 50.25 47°C normal
2018-12-23__11:00:58 3.01 48.14 48°C normal
2018-12-23__11:01:04 3.00 50.74 47°C normal
2018-12-23__11:01:10 3.01 48.74 47°C normal
2018-12-23__11:01:15 3.00 49.75 46°C normal
2018-12-23__11:01:21 3.01 45.40 46°C normal
2018-12-23__11:01:30 3.01 55.20 47°C normal
2018-12-23__11:01:35 3.02 50.52 48°C normal
2018-12-23__11:01:41 3.02 46.79 48°C normal
2018-12-23__11:01:46 3.02 57.14 49°C normal
2018-12-23__11:01:52 3.03 62.23 49°C normal
2018-12-23__11:01:58 3.04 68.00 49°C normal
2018-12-23__11:02:03 3.06 62.31 50°C normal
2018-12-23__11:02:09 3.06 62.76 50°C normal
2018-12-23__11:02:14 3.06 56.92 48°C normal
2018-12-23__11:02:20 3.08 57.43 48°C normal
2018-12-23__11:02:26 3.11 57.28 49°C normal
2018-12-23__11:02:31 3.11 62.00 49°C normal
2018-12-23__11:02:37 3.10 58.08 49°C normal
2018-12-23__11:02:42 3.10 55.33 48°C normal
2018-12-23__11:02:48 3.10 66.49 51°C note
2018-12-23__11:02:53 3.09 56.99 50°C normal
2018-12-23__11:02:59 3.09 60.91 50°C normal
2018-12-23__11:03:04 3.09 56.92 49°C normal
2018-12-23__11:03:13 3.10 62.94 49°C normal
2018-12-23__11:03:19 3.10 50.00 48°C normal
2018-12-23__11:03:24 3.11 59.39 48°C normal
2018-12-23__11:03:33 3.11 65.62 51°C note
2018-12-23__11:03:39 3.10 61.11 50°C normal
2018-12-23__11:03:44 3.09 56.70 49°C normal
2018-12-23__11:03:50 3.10 51.28 48°C normal
2018-12-23__11:03:55 3.11 61.73 49°C normal
2018-12-23__11:04:01 3.11 60.31 49°C normal
2018-12-23__11:04:06 3.11 57.92 49°C normal
2018-12-23__11:04:12 3.10 53.84 49°C normal
2018-12-23__11:04:18 3.10 62.82 50°C normal
2018-12-23__11:04:23 3.10 74.87 48°C normal
2018-12-23__11:04:29 3.10 47.09 49°C normal
2018-12-23__11:04:34 3.09 63.87 49°C normal
2018-12-23__11:04:40 3.09 61.30 49°C normal
2018-12-23__11:04:46 3.09 53.84 48°C normal
2018-12-23__11:04:51 3.10 48.73 49°C normal
2018-12-23__11:04:57 3.09 48.74 47°C normal
2018-12-23__11:05:02 3.10 67.34 48°C normal
2018-12-23__11:05:08 3.10 57.81 47°C normal
2018-12-23__11:05:13 3.09 56.61 50°C normal
2018-12-23__11:05:19 3.10 47.42 49°C normal
2018-12-23__11:05:25 3.09 69.94 51°C note
2018-12-23__11:05:34 3.12 60.30 48°C normal
2018-12-23__11:05:39 3.12 52.06 47°C normal
2018-12-23__11:05:45 3.11 55.61 48°C normal
2018-12-23__11:05:50 3.11 43.87 48°C normal
2018-12-23__11:05:56 3.12 65.46 50°C normal
2018-12-23__11:06:01 3.12 48.97 48°C normal
2018-12-23__11:06:07 3.11 51.83 49°C normal
2018-12-23__11:06:12 3.10 49.49 48°C normal
2018-12-23__11:06:18 3.11 48.71 48°C normal
2018-12-23__11:06:24 3.11 45.54 47°C normal
2018-12-23__11:06:29 3.11 60.00 48°C normal
2018-12-23__11:06:35 3.10 59.69 48°C normal
2018-12-23__11:06:40 3.13 43.97 48°C normal
2018-12-23__11:06:46 3.13 50.50 47°C normal
2018-12-23__11:06:51 3.15 43.07 47°C normal
2018-12-23__11:06:57 3.15 52.23 47°C normal
2018-12-23__11:07:03 3.14 55.26 47°C normal
2018-12-23__11:07:08 3.15 65.64 47°C normal
2018-12-23__11:07:19 3.16 61.53 51°C note
2018-12-23__11:07:24 3.16 54.77 49°C normal
2018-12-23__11:07:30 3.16 55.85 49°C normal
2018-12-23__11:07:35 3.18 56.63 50°C normal
2018-12-23__11:07:41 3.19 57.65 50°C normal
2018-12-23__11:07:46 3.18 64.67 51°C note
2018-12-23__11:07:52 3.19 67.00 50°C normal
2018-12-23__11:07:57 3.19 61.02 49°C normal
2018-12-23__11:08:03 3.19 53.80 49°C normal
2018-12-23__11:08:09 3.21 64.43 50°C normal
2018-12-23__11:08:14 3.24 63.58 48°C normal
2018-12-23__11:08:20 3.24 67.17 48°C normal
2018-12-23__11:08:29 3.24 55.15 50°C normal
2018-12-23__11:08:34 3.24 63.54 50°C normal
2018-12-23__11:08:40 3.23 55.83 49°C normal
2018-12-23__11:08:45 3.24 56.50 48°C normal
2018-12-23__11:08:51 3.23 58.70 49°C normal
2018-12-23__11:08:57 3.24 61.85 49°C normal
2018-12-23__11:09:02 3.25 65.30 49°C normal
2018-12-23__11:09:08 3.25 51.54 48°C normal
2018-12-23__11:09:13 3.25 57.06 47°C normal
2018-12-23__11:09:19 3.26 46.11 47°C normal
2018-12-23__11:09:25 3.25 52.84 47°C normal
2018-12-23__11:09:30 3.25 65.65 49°C normal
2018-12-23__11:09:36 3.24 52.60 47°C normal
2018-12-23__11:09:41 3.23 57.36 47°C normal
2018-12-23__11:09:47 3.23 65.32 51°C note
2018-12-23__11:09:52 3.24 49.47 49°C normal
2018-12-23__11:09:58 3.24 62.63 51°C note
2018-12-23__11:10:03 3.24 67.53 50°C normal
2018-12-23__11:10:14 3.25 52.50 49°C normal
2018-12-23__11:10:19 3.25 58.97 49°C normal
2018-12-23__11:10:25 3.24 52.28 48°C normal
2018-12-23__11:10:34 3.24 53.57 48°C normal
2018-12-23__11:10:39 3.23 50.50 48°C normal
2018-12-23__11:10:45 3.23 54.35 48°C normal
2018-12-23__11:10:50 3.25 53.69 48°C normal
2018-12-23__11:10:56 3.25 51.77 47°C normal
2018-12-23__11:11:02 3.24 56.70 48°C normal
2018-12-23__11:11:07 3.24 54.59 48°C normal
2018-12-23__11:11:13 3.23 51.28 47°C normal
2018-12-23__11:11:18 3.25 56.25 48°C normal
2018-12-23__11:11:24 3.25 58.33 50°C normal
2018-12-23__11:11:30 3.26 51.02 49°C normal
2018-12-23__11:11:35 3.29 53.00 49°C normal
2018-12-23__11:11:41 3.27 53.12 50°C normal
2018-12-23__11:11:46 3.27 48.96 49°C normal
2018-12-23__11:11:52 3.27 48.45 48°C normal
2018-12-23__11:11:57 3.26 60.10 49°C normal
2018-12-23__11:12:03 3.27 53.69 49°C normal
2018-12-23__11:12:08 3.27 50.52 48°C normal
2018-12-23__11:12:15 3.27 48.97 48°C normal
2018-12-23__11:12:21 3.27 58.79 49°C normal
2018-12-23__11:12:26 3.28 55.49 49°C normal
2018-12-23__11:12:35 3.27 47.91 49°C normal
2018-12-23__11:12:41 3.28 54.40 49°C normal
2018-12-23__11:12:46 3.30 57.78 49°C normal
2018-12-23__11:12:52 3.30 53.09 49°C normal
2018-12-23__11:12:57 3.30 48.94 49°C normal
2018-12-23__11:13:03 3.30 54.63 49°C normal
2018-12-23__11:13:08 3.29 50.25 49°C normal
2018-12-23__11:13:14 3.31 50.77 48°C normal
2018-12-23__11:13:19 3.31 53.57 49°C normal
2018-12-23__11:13:25 3.31 54.00 49°C normal
2018-12-23__11:13:31 3.31 47.20 47°C normal
2018-12-23__11:13:36 3.31 45.91 47°C normal
2018-12-23__11:13:42 3.30 49.48 48°C normal
2018-12-23__11:13:47 3.30 61.73 47°C normal
2018-12-23__11:13:53 3.31 46.42 47°C normal
2018-12-23__11:13:59 3.31 61.80 48°C normal
2018-12-23__11:14:04 3.31 51.23 47°C normal
2018-12-23__11:14:10 3.29 48.71 48°C normal
2018-12-23__11:14:19 3.28 53.64 50°C normal
2018-12-23__11:14:25 3.28 52.82 49°C normal
2018-12-23__11:14:30 3.27 54.27 49°C normal
2018-12-23__11:14:36 3.27 62.24 48°C normal
2018-12-23__11:14:41 3.27 62.43 49°C normal
2018-12-23__11:14:47 3.28 62.31 49°C normal
2018-12-23__11:14:52 3.27 52.52 48°C normal
2018-12-23__11:14:58 3.27 54.16 50°C normal
2018-12-23__11:15:04 3.27 51.96 49°C normal
2018-12-23__11:15:09 3.26 62.17 49°C normal
2018-12-23__11:15:15 3.27 52.57 49°C normal
2018-12-23__11:15:20 3.27 58.97 50°C normal
2018-12-23__11:15:29 3.27 55.77 49°C normal
2018-12-23__11:15:35 3.27 60.91 50°C normal
2018-12-23__11:15:40 3.27 55.88 49°C normal
2018-12-23__11:15:46 3.26 55.67 50°C normal
2018-12-23__11:15:52 3.26 57.21 50°C normal
2018-12-23__11:15:57 3.25 57.65 50°C normal
2018-12-23__11:16:03 3.24 56.25 50°C normal
2018-12-23__11:16:08 3.24 54.35 49°C normal
2018-12-23__11:16:14 3.24 47.47 49°C normal
2018-12-23__11:16:20 3.23 60.60 48°C normal
